hour,month,weekday,year,grupo
13,3,6,2006,1
14,3,6,2006,1
15,3,6,2006,1
16,3,6,2006,1
17,3,6,2006,1
18,3,6,2006,1
19,3,6,2006,2
20,3,6,2006,2
21,3,6,2006,2
22,3,6,2006,2
23,3,6,2006,1
0,3,0,2006,1
1,3,5,2006,1
2,3,5,2006,1
3,3,5,2006,1
4,3,5,2006,1
5,3,5,2006,1
6,3,5,2006,1
7,3,5,2006,2
8,3,5,2006,2
9,3,5,2006,2
10,3,5,2006,2
11,3,5,2006,2
12,3,5,2006,2
13,3,5,2006,2
14,3,5,2006,2
15,3,5,2006,2
16,3,5,2006,2
17,3,5,2006,2
18,3,5,2006,2
19,3,5,2006,2
20,3,5,2006,2
21,3,5,2006,2
22,3,5,2006,2
23,3,5,2006,1
0,3,6,2006,1
1,3,4,2006,1
2,3,4,2006,1
3,3,4,2006,1
4,3,4,2006,1
5,3,4,2006,1
6,3,4,2006,2
7,3,4,2006,2
8,3,4,2006,3
9,3,4,2006,3
10,3,4,2006,3
11,3,4,2006,3
12,3,4,2006,3
13,3,4,2006,3
14,3,4,2006,3
15,3,4,2006,3
16,3,4,2006,2
17,3,4,2006,2
18,3,4,2006,2
19,3,4,2006,2
20,3,4,2006,3
21,3,4,2006,3
22,3,4,2006,2
23,3,4,2006,2
0,3,5,2006,2
1,3,3,2006,2
2,3,3,2006,2
3,3,3,2006,2
4,3,3,2006,2
5,3,3,2006,2
6,3,3,2006,2
7,3,3,2006,3
8,3,3,2006,3
9,3,3,2006,3
10,3,3,2006,3
11,3,3,2006,3
12,3,3,2006,3
13,3,3,2006,3
14,3,3,2006,3
15,3,3,2006,3
16,3,3,2006,3
17,3,3,2006,3
18,3,3,2006,3
19,3,3,2006,3
20,3,3,2006,3
21,3,3,2006,3
22,3,3,2006,3
23,3,3,2006,2
0,3,4,2006,2
1,3,2,2006,3
2,3,2,2006,2
3,3,2,2006,2
4,3,2,2006,2
5,3,2,2006,3
6,3,2,2006,3
7,3,2,2006,4
8,3,2,2006,4
9,3,2,2006,4
10,3,2,2006,4
11,3,2,2006,4
12,3,2,2006,3
13,3,2,2006,3
14,3,2,2006,3
15,3,2,2006,3
16,3,2,2006,3
17,3,2,2006,3
18,3,2,2006,3
19,3,2,2006,3
20,3,2,2006,4
21,3,2,2006,4
22,3,2,2006,3
23,3,2,2006,3
0,3,3,2006,2
1,3,1,2006,3
2,3,1,2006,3
3,3,1,2006,3
4,3,1,2006,3
5,3,1,2006,3
6,3,1,2006,3
7,3,1,2006,4
8,3,1,2006,4
9,3,1,2006,4
10,3,1,2006,4
11,3,1,2006,4
12,3,1,2006,3
13,3,1,2006,3
14,3,1,2006,3
15,3,1,2006,3
16,3,1,2006,3
17,3,1,2006,3
18,3,1,2006,3
19,3,1,2006,3
20,3,1,2006,4
21,3,1,2006,4
22,3,1,2006,4
23,3,1,2006,3
0,3,2,2006,3
1,3,0,2006,2
2,3,0,2006,2
3,3,0,2006,2
4,3,0,2006,2
5,3,0,2006,2
6,3,0,2006,3
7,3,0,2006,3
8,3,0,2006,4
9,3,0,2006,4
10,3,0,2006,4
11,3,0,2006,4
12,3,0,2006,4
13,3,0,2006,4
14,3,0,2006,4
15,3,0,2006,4
16,3,0,2006,4
17,3,0,2006,4
18,3,0,2006,4
19,3,0,2006,4
20,3,0,2006,4
21,3,0,2006,4
22,3,0,2006,4
23,3,0,2006,3
0,3,1,2006,3
1,3,6,2006,2
2,3,6,2006,2
3,3,6,2006,2
4,3,6,2006,2
5,3,6,2006,2
6,3,6,2006,3
7,3,6,2006,3
8,3,6,2006,3
9,3,6,2006,3
10,3,6,2006,3
11,3,6,2006,3
12,3,6,2006,2
13,3,6,2006,2
14,3,6,2006,2
15,3,6,2006,2
16,3,6,2006,2
17,3,6,2006,2
18,3,6,2006,2
19,3,6,2006,3
20,3,6,2006,3
21,3,6,2006,3
22,3,6,2006,3
23,3,6,2006,2
0,3,0,2006,2
1,3,5,2006,3
2,3,5,2006,3
3,3,5,2006,3
4,3,5,2006,3
5,3,5,2006,3
6,3,5,2006,3
7,3,5,2006,3
8,3,5,2006,4
9,3,5,2006,4
10,3,5,2006,4
11,3,5,2006,3
12,3,5,2006,3
13,3,5,2006,3
14,3,5,2006,3
15,3,5,2006,2
16,3,5,2006,2
17,3,5,2006,2
18,3,5,2006,2
19,3,5,2006,3
20,3,5,2006,3
21,3,5,2006,3
22,3,5,2006,3
23,3,5,2006,3
0,3,6,2006,3
1,3,4,2006,2
2,3,4,2006,2
3,3,4,2006,2
4,3,4,2006,2
5,3,4,2006,2
6,3,4,2006,3
7,3,4,2006,4
8,3,4,2006,4
9,3,4,2006,4
10,3,4,2006,4
11,3,4,2006,4
12,3,4,2006,4
13,3,4,2006,4
14,3,4,2006,4
15,3,4,2006,4
16,3,4,2006,3
17,3,4,2006,3
18,3,4,2006,4
19,3,4,2006,4
20,3,4,2006,4
21,3,4,2006,4
22,3,4,2006,4
23,3,4,2006,4
0,3,5,2006,3
1,3,3,2006,2
2,3,3,2006,2
3,3,3,2006,2
4,3,3,2006,1
5,3,3,2006,2
6,3,3,2006,2
7,3,3,2006,3
8,3,3,2006,3
9,3,3,2006,3
10,3,3,2006,3
11,3,3,2006,3
12,3,3,2006,3
13,3,3,2006,3
14,3,3,2006,3
15,3,3,2006,3
16,3,3,2006,3
17,3,3,2006,3
18,3,3,2006,3
19,3,3,2006,3
20,3,3,2006,4
21,3,3,2006,3
22,3,3,2006,3
23,3,3,2006,3
0,3,4,2006,3
1,3,2,2006,2
2,3,2,2006,2
3,3,2,2006,2
4,3,2,2006,2
5,3,2,2006,2
6,3,2,2006,2
7,3,2,2006,3
8,3,2,2006,4
9,3,2,2006,3
10,3,2,2006,3
11,3,2,2006,3
12,3,2,2006,3
13,3,2,2006,3
14,3,2,2006,3
15,3,2,2006,3
16,3,2,2006,3
17,3,2,2006,3
18,3,2,2006,3
19,3,2,2006,3
20,3,2,2006,3
21,3,2,2006,3
22,3,2,2006,3
23,3,2,2006,3
0,3,3,2006,2
1,2,1,2006,3
2,2,1,2006,2
3,2,1,2006,2
4,2,1,2006,2
5,2,1,2006,2
6,2,1,2006,3
7,2,1,2006,4
8,2,1,2006,4
9,2,1,2006,4
10,2,1,2006,4
11,2,1,2006,4
12,2,1,2006,3
13,2,1,2006,3
14,2,1,2006,3
15,2,1,2006,3
16,2,1,2006,3
17,2,1,2006,3
18,2,1,2006,3
19,2,1,2006,3
20,2,1,2006,4
21,2,1,2006,3
22,2,1,2006,3
23,2,1,2006,3
0,3,2,2006,2
1,2,0,2006,3
2,2,0,2006,3
3,2,0,2006,3
4,2,0,2006,3
5,2,0,2006,3
6,2,0,2006,4
7,2,0,2006,4
8,2,0,2006,5
9,2,0,2006,5
10,2,0,2006,4
11,2,0,2006,4
12,2,0,2006,4
13,2,0,2006,4
14,2,0,2006,4
15,2,0,2006,4
16,2,0,2006,3
17,2,0,2006,3
18,2,0,2006,4
19,2,0,2006,4
20,2,0,2006,4
21,2,0,2006,4
22,2,0,2006,4
23,2,0,2006,3
0,2,1,2006,3
1,2,6,2006,2
2,2,6,2006,2
3,2,6,2006,2
4,2,6,2006,2
5,2,6,2006,2
6,2,6,2006,2
7,2,6,2006,3
8,2,6,2006,3
9,2,6,2006,3
10,2,6,2006,3
11,2,6,2006,3
12,2,6,2006,3
13,2,6,2006,3
14,2,6,2006,3
15,2,6,2006,2
16,2,6,2006,2
17,2,6,2006,2
18,2,6,2006,3
19,2,6,2006,3
20,2,6,2006,4
21,2,6,2006,4
22,2,6,2006,4
23,2,6,2006,3
0,2,0,2006,3
1,2,5,2006,2
2,2,5,2006,2
3,2,5,2006,2
4,2,5,2006,2
5,2,5,2006,2
6,2,5,2006,2
7,2,5,2006,2
8,2,5,2006,3
9,2,5,2006,3
10,2,5,2006,3
11,2,5,2006,3
12,2,5,2006,3
13,2,5,2006,2
14,2,5,2006,2
15,2,5,2006,2
16,2,5,2006,2
17,2,5,2006,2
18,2,5,2006,2
19,2,5,2006,3
20,2,5,2006,3
21,2,5,2006,3
22,2,5,2006,3
23,2,5,2006,3
0,2,6,2006,2
1,2,4,2006,2
2,2,4,2006,2
3,2,4,2006,2
4,2,4,2006,2
5,2,4,2006,3
6,2,4,2006,3
7,2,4,2006,4
8,2,4,2006,4
9,2,4,2006,4
10,2,4,2006,4
11,2,4,2006,4
12,2,4,2006,4
13,2,4,2006,3
14,2,4,2006,3
15,2,4,2006,3
16,2,4,2006,3
17,2,4,2006,3
18,2,4,2006,3
19,2,4,2006,3
20,2,4,2006,4
21,2,4,2006,4
22,2,4,2006,3
23,2,4,2006,3
0,2,5,2006,3
1,2,3,2006,2
2,2,3,2006,2
3,2,3,2006,2
4,2,3,2006,2
5,2,3,2006,2
6,2,3,2006,3
7,2,3,2006,4
8,2,3,2006,4
9,2,3,2006,4
10,2,3,2006,4
11,2,3,2006,3
12,2,3,2006,3
13,2,3,2006,3
14,2,3,2006,3
15,2,3,2006,3
16,2,3,2006,3
17,2,3,2006,3
18,2,3,2006,3
19,2,3,2006,3
20,2,3,2006,4
21,2,3,2006,4
22,2,3,2006,4
23,2,3,2006,3
0,2,4,2006,3
1,2,2,2006,3
2,2,2,2006,3
3,2,2,2006,2
4,2,2,2006,2
5,2,2,2006,3
6,2,2,2006,3
7,2,2,2006,4
8,2,2,2006,4
9,2,2,2006,4
10,2,2,2006,4
11,2,2,2006,4
12,2,2,2006,4
13,2,2,2006,3
14,2,2,2006,3
15,2,2,2006,3
16,2,2,2006,3
17,2,2,2006,3
18,2,2,2006,3
19,2,2,2006,4
20,2,2,2006,4
21,2,2,2006,4
22,2,2,2006,4
23,2,2,2006,3
0,2,3,2006,3
1,2,1,2006,3
2,2,1,2006,3
3,2,1,2006,3
4,2,1,2006,3
5,2,1,2006,3
6,2,1,2006,3
7,2,1,2006,4
8,2,1,2006,4
9,2,1,2006,4
10,2,1,2006,4
11,2,1,2006,4
12,2,1,2006,4
13,2,1,2006,4
14,2,1,2006,3
15,2,1,2006,3
16,2,1,2006,3
17,2,1,2006,3
18,2,1,2006,3
19,2,1,2006,4
20,2,1,2006,4
21,2,1,2006,4
22,2,1,2006,4
23,2,1,2006,4
0,2,2,2006,3
1,2,0,2006,3
2,2,0,2006,3
3,2,0,2006,3
4,2,0,2006,3
5,2,0,2006,3
6,2,0,2006,4
7,2,0,2006,4
8,2,0,2006,4
9,2,0,2006,5
10,2,0,2006,5
11,2,0,2006,5
12,2,0,2006,4
13,2,0,2006,4
14,2,0,2006,4
15,2,0,2006,4
16,2,0,2006,4
17,2,0,2006,4
18,2,0,2006,4
19,2,0,2006,4
20,2,0,2006,5
21,2,0,2006,5
22,2,0,2006,4
23,2,0,2006,4
0,2,1,2006,3
1,2,6,2006,4
2,2,6,2006,3
3,2,6,2006,3
4,2,6,2006,3
5,2,6,2006,4
6,2,6,2006,4
7,2,6,2006,4
8,2,6,2006,4
9,2,6,2006,4
10,2,6,2006,4
11,2,6,2006,4
12,2,6,2006,4
13,2,6,2006,4
14,2,6,2006,3
15,2,6,2006,3
16,2,6,2006,3
17,2,6,2006,3
18,2,6,2006,3
19,2,6,2006,4
20,2,6,2006,4
21,2,6,2006,4
22,2,6,2006,4
23,2,6,2006,4
0,2,0,2006,3
1,2,5,2006,2
2,2,5,2006,2
3,2,5,2006,2
4,2,5,2006,2
5,2,5,2006,2
6,2,5,2006,3
7,2,5,2006,3
8,2,5,2006,3
9,2,5,2006,4
10,2,5,2006,4
11,2,5,2006,4
12,2,5,2006,4
13,2,5,2006,4
14,2,5,2006,4
15,2,5,2006,4
16,2,5,2006,4
17,2,5,2006,4
18,2,5,2006,4
19,2,5,2006,4
20,2,5,2006,5
21,2,5,2006,5
22,2,5,2006,4
23,2,5,2006,4
0,2,6,2006,4
1,2,4,2006,1
2,2,4,2006,1
3,2,4,2006,1
4,2,4,2006,1
5,2,4,2006,1
6,2,4,2006,2
7,2,4,2006,3
8,2,4,2006,3
9,2,4,2006,3
10,2,4,2006,4
11,2,4,2006,4
12,2,4,2006,4
13,2,4,2006,3
14,2,4,2006,3
15,2,4,2006,3
16,2,4,2006,3
17,2,4,2006,3
18,2,4,2006,3
19,2,4,2006,4
20,2,4,2006,4
21,2,4,2006,4
22,2,4,2006,4
23,2,4,2006,3
0,2,5,2006,3
1,2,3,2006,2
2,2,3,2006,2
3,2,3,2006,2
4,2,3,2006,2
5,2,3,2006,2
6,2,3,2006,2
7,2,3,2006,3
8,2,3,2006,4
9,2,3,2006,4
10,2,3,2006,3
11,2,3,2006,3
12,2,3,2006,3
13,2,3,2006,3
14,2,3,2006,3
15,2,3,2006,3
16,2,3,2006,3
17,2,3,2006,3
18,2,3,2006,3
19,2,3,2006,3
20,2,3,2006,3
21,2,3,2006,3
22,2,3,2006,3
23,2,3,2006,2
0,2,4,2006,2
1,2,2,2006,3
2,2,2,2006,2
3,2,2,2006,2
4,2,2,2006,2
5,2,2,2006,3
6,2,2,2006,3
7,2,2,2006,4
8,2,2,2006,4
9,2,2,2006,4
10,2,2,2006,4
11,2,2,2006,4
12,2,2,2006,3
13,2,2,2006,3
14,2,2,2006,3
15,2,2,2006,3
16,2,2,2006,3
17,2,2,2006,3
18,2,2,2006,3
19,2,2,2006,3
20,2,2,2006,3
21,2,2,2006,3
22,2,2,2006,3
23,2,2,2006,3
0,2,3,2006,2
1,2,1,2006,3
2,2,1,2006,3
3,2,1,2006,3
4,2,1,2006,3
5,2,1,2006,3
6,2,1,2006,4
7,2,1,2006,5
8,2,1,2006,5
9,2,1,2006,5
10,2,1,2006,4
11,2,1,2006,4
12,2,1,2006,4
13,2,1,2006,4
14,2,1,2006,3
15,2,1,2006,3
16,2,1,2006,3
17,2,1,2006,3
18,2,1,2006,3
19,2,1,2006,4
20,2,1,2006,4
21,2,1,2006,4
22,2,1,2006,4
23,2,1,2006,3
0,2,2,2006,3
1,2,0,2006,3
2,2,0,2006,3
3,2,0,2006,3
4,2,0,2006,3
5,2,0,2006,3
6,2,0,2006,4
7,2,0,2006,4
8,2,0,2006,5
9,2,0,2006,5
10,2,0,2006,5
11,2,0,2006,5
12,2,0,2006,5
13,2,0,2006,4
14,2,0,2006,4
15,2,0,2006,4
16,2,0,2006,4
17,2,0,2006,4
18,2,0,2006,4
19,2,0,2006,5
20,2,0,2006,5
21,2,0,2006,5
22,2,0,2006,5
23,2,0,2006,4
0,2,1,2006,4
1,2,6,2006,2
2,2,6,2006,2
3,2,6,2006,2
4,2,6,2006,2
5,2,6,2006,2
6,2,6,2006,2
7,2,6,2006,3
8,2,6,2006,3
9,2,6,2006,3
10,2,6,2006,3
11,2,6,2006,3
12,2,6,2006,3
13,2,6,2006,3
14,2,6,2006,3
15,2,6,2006,3
16,2,6,2006,3
17,2,6,2006,3
18,2,6,2006,3
19,2,6,2006,4
20,2,6,2006,4
21,2,6,2006,4
22,2,6,2006,4
23,2,6,2006,3
0,2,0,2006,3
1,2,5,2006,2
2,2,5,2006,2
3,2,5,2006,2
4,2,5,2006,2
5,2,5,2006,2
6,2,5,2006,2
7,2,5,2006,3
8,2,5,2006,3
9,2,5,2006,3
10,2,5,2006,4
11,2,5,2006,4
12,2,5,2006,4
13,2,5,2006,4
14,2,5,2006,3
15,2,5,2006,3
16,2,5,2006,3
17,2,5,2006,3
18,2,5,2006,3
19,2,5,2006,4
20,2,5,2006,4
21,2,5,2006,4
22,2,5,2006,3
23,2,5,2006,3
0,2,6,2006,3
1,2,4,2006,3
2,2,4,2006,3
3,2,4,2006,3
4,2,4,2006,3
5,2,4,2006,3
6,2,4,2006,4
7,2,4,2006,5
8,2,4,2006,5
9,2,4,2006,5
10,2,4,2006,5
11,2,4,2006,4
12,2,4,2006,4
13,2,4,2006,4
14,2,4,2006,4
15,2,4,2006,3
16,2,4,2006,3
17,2,4,2006,3
18,2,4,2006,3
19,2,4,2006,4
20,2,4,2006,4
21,2,4,2006,4
22,2,4,2006,4
23,2,4,2006,3
0,2,5,2006,3
1,2,3,2006,3
2,2,3,2006,3
3,2,3,2006,3
4,2,3,2006,3
5,2,3,2006,3
6,2,3,2006,4
7,2,3,2006,5
8,2,3,2006,5
9,2,3,2006,5
10,2,3,2006,5
11,2,3,2006,4
12,2,3,2006,4
13,2,3,2006,4
14,2,3,2006,4
15,2,3,2006,4
16,2,3,2006,4
17,2,3,2006,4
18,2,3,2006,4
19,2,3,2006,5
20,2,3,2006,5
21,2,3,2006,5
22,2,3,2006,5
23,2,3,2006,4
0,2,4,2006,4
1,2,2,2006,3
2,2,2,2006,3
3,2,2,2006,3
4,2,2,2006,3
5,2,2,2006,3
6,2,2,2006,3
7,2,2,2006,4
8,2,2,2006,5
9,2,2,2006,4
10,2,2,2006,4
11,2,2,2006,4
12,2,2,2006,4
13,2,2,2006,4
14,2,2,2006,4
15,2,2,2006,4
16,2,2,2006,4
17,2,2,2006,4
18,2,2,2006,4
19,2,2,2006,4
20,2,2,2006,5
21,2,2,2006,5
22,2,2,2006,4
23,2,2,2006,4
0,2,3,2006,3
1,2,1,2006,3
2,2,1,2006,3
3,2,1,2006,3
4,2,1,2006,3
5,2,1,2006,3
6,2,1,2006,4
7,2,1,2006,4
8,2,1,2006,5
9,2,1,2006,5
10,2,1,2006,4
11,2,1,2006,4
12,2,1,2006,4
13,2,1,2006,4
14,2,1,2006,4
15,2,1,2006,4
16,2,1,2006,3
17,2,1,2006,4
18,2,1,2006,4
19,2,1,2006,4
20,2,1,2006,5
21,2,1,2006,4
22,2,1,2006,4
23,2,1,2006,4
0,2,2,2006,3
1,2,0,2006,3
2,2,0,2006,3
3,2,0,2006,3
4,2,0,2006,3
5,2,0,2006,3
6,2,0,2006,3
7,2,0,2006,4
8,2,0,2006,5
9,2,0,2006,5
10,2,0,2006,4
11,2,0,2006,4
12,2,0,2006,4
13,2,0,2006,4
14,2,0,2006,4
15,2,0,2006,4
16,2,0,2006,3
17,2,0,2006,3
18,2,0,2006,4
19,2,0,2006,4
20,2,0,2006,4
21,2,0,2006,4
22,2,0,2006,4
23,2,0,2006,4
0,2,1,2006,3
1,2,6,2006,2
2,2,6,2006,2
3,2,6,2006,2
4,2,6,2006,2
5,2,6,2006,2
6,2,6,2006,2
7,2,6,2006,3
8,2,6,2006,3
9,2,6,2006,3
10,2,6,2006,3
11,2,6,2006,3
12,2,6,2006,3
13,2,6,2006,3
14,2,6,2006,3
15,2,6,2006,3
16,2,6,2006,3
17,2,6,2006,3
18,2,6,2006,4
19,2,6,2006,4
20,2,6,2006,4
21,2,6,2006,4
22,2,6,2006,4
23,2,6,2006,4
0,2,0,2006,3
1,2,5,2006,2
2,2,5,2006,2
3,2,5,2006,1
4,2,5,2006,1
5,2,5,2006,1
6,2,5,2006,2
7,2,5,2006,2
8,2,5,2006,2
9,2,5,2006,3
10,2,5,2006,3
11,2,5,2006,3
12,2,5,2006,3
13,2,5,2006,3
14,2,5,2006,3
15,2,5,2006,3
16,2,5,2006,3
17,2,5,2006,3
18,2,5,2006,3
19,2,5,2006,4
20,2,5,2006,3
21,2,5,2006,3
22,2,5,2006,3
23,2,5,2006,3
0,2,6,2006,3
1,2,4,2006,2
2,2,4,2006,2
3,2,4,2006,2
4,2,4,2006,2
5,2,4,2006,2
6,2,4,2006,2
7,2,4,2006,3
8,2,4,2006,3
9,2,4,2006,3
10,2,4,2006,3
11,2,4,2006,3
12,2,4,2006,3
13,2,4,2006,3
14,2,4,2006,3
15,2,4,2006,3
16,2,4,2006,3
17,2,4,2006,3
18,2,4,2006,3
19,2,4,2006,3
20,2,4,2006,3
21,2,4,2006,3
22,2,4,2006,3
23,2,4,2006,3
0,2,5,2006,2
1,2,3,2006,2
2,2,3,2006,2
3,2,3,2006,2
4,2,3,2006,2
5,2,3,2006,2
6,2,3,2006,3
7,2,3,2006,3
8,2,3,2006,4
9,2,3,2006,4
10,2,3,2006,4
11,2,3,2006,3
12,2,3,2006,3
13,2,3,2006,3
14,2,3,2006,3
15,2,3,2006,3
16,2,3,2006,3
17,2,3,2006,3
18,2,3,2006,3
19,2,3,2006,4
20,2,3,2006,4
21,2,3,2006,3
22,2,3,2006,3
23,2,3,2006,3
0,2,4,2006,2
1,2,2,2006,3
2,2,2,2006,2
3,2,2,2006,2
4,2,2,2006,2
5,2,2,2006,3
6,2,2,2006,3
7,2,2,2006,4
8,2,2,2006,4
9,2,2,2006,4
10,2,2,2006,4
11,2,2,2006,4
12,2,2,2006,4
13,2,2,2006,3
14,2,2,2006,3
15,2,2,2006,3
16,2,2,2006,3
17,2,2,2006,3
18,2,2,2006,3
19,2,2,2006,4
20,2,2,2006,4
21,2,2,2006,4
22,2,2,2006,4
23,2,2,2006,3
0,2,3,2006,3
1,1,1,2006,2
2,1,1,2006,2
3,1,1,2006,2
4,1,1,2006,2
5,1,1,2006,2
6,1,1,2006,2
7,1,1,2006,3
8,1,1,2006,4
9,1,1,2006,4
10,1,1,2006,4
11,1,1,2006,4
12,1,1,2006,4
13,1,1,2006,4
14,1,1,2006,4
15,1,1,2006,4
16,1,1,2006,4
17,1,1,2006,4
18,1,1,2006,4
19,1,1,2006,4
20,1,1,2006,4
21,1,1,2006,4
22,1,1,2006,4
23,1,1,2006,3
0,2,2,2006,3
1,1,0,2006,1
2,1,0,2006,1
3,1,0,2006,1
4,1,0,2006,1
5,1,0,2006,2
6,1,0,2006,2
7,1,0,2006,3
8,1,0,2006,4
9,1,0,2006,3
10,1,0,2006,3
11,1,0,2006,3
12,1,0,2006,3
13,1,0,2006,3
14,1,0,2006,3
15,1,0,2006,3
16,1,0,2006,3
17,1,0,2006,3
18,1,0,2006,3
19,1,0,2006,4
20,1,0,2006,4
21,1,0,2006,4
22,1,0,2006,3
23,1,0,2006,3
0,1,1,2006,2
1,1,6,2006,1
2,1,6,2006,1
3,1,6,2006,1
4,1,6,2006,1
5,1,6,2006,1
6,1,6,2006,1
7,1,6,2006,1
8,1,6,2006,2
9,1,6,2006,2
10,1,6,2006,2
11,1,6,2006,2
12,1,6,2006,2
13,1,6,2006,2
14,1,6,2006,2
15,1,6,2006,2
16,1,6,2006,2
17,1,6,2006,2
18,1,6,2006,2
19,1,6,2006,2
20,1,6,2006,2
21,1,6,2006,2
22,1,6,2006,2
23,1,6,2006,2
0,1,0,2006,2
1,1,5,2006,2
2,1,5,2006,2
3,1,5,2006,2
4,1,5,2006,2
5,1,5,2006,2
6,1,5,2006,2
7,1,5,2006,2
8,1,5,2006,3
9,1,5,2006,3
10,1,5,2006,3
11,1,5,2006,3
12,1,5,2006,2
13,1,5,2006,2
14,1,5,2006,2
15,1,5,2006,2
16,1,5,2006,2
17,1,5,2006,2
18,1,5,2006,2
19,1,5,2006,2
20,1,5,2006,2
21,1,5,2006,2
22,1,5,2006,2
23,1,5,2006,2
0,1,6,2006,2
1,1,4,2006,3
2,1,4,2006,3
3,1,4,2006,3
4,1,4,2006,3
5,1,4,2006,3
6,1,4,2006,4
7,1,4,2006,5
8,1,4,2006,5
9,1,4,2006,5
10,1,4,2006,4
11,1,4,2006,4
12,1,4,2006,4
13,1,4,2006,3
14,1,4,2006,3
15,1,4,2006,3
16,1,4,2006,3
17,1,4,2006,3
18,1,4,2006,3
19,1,4,2006,4
20,1,4,2006,4
21,1,4,2006,4
22,1,4,2006,3
23,1,4,2006,3
0,1,5,2006,2
1,1,3,2006,3
2,1,3,2006,3
3,1,3,2006,3
4,1,3,2006,3
5,1,3,2006,3
6,1,3,2006,3
7,1,3,2006,4
8,1,3,2006,5
9,1,3,2006,5
10,1,3,2006,4
11,1,3,2006,4
12,1,3,2006,4
13,1,3,2006,4
14,1,3,2006,4
15,1,3,2006,3
16,1,3,2006,3
17,1,3,2006,3
18,1,3,2006,4
19,1,3,2006,4
20,1,3,2006,4
21,1,3,2006,4
22,1,3,2006,4
23,1,3,2006,4
0,1,4,2006,3
1,1,2,2006,2
2,1,2,2006,2
3,1,2,2006,2
4,1,2,2006,2
5,1,2,2006,2
6,1,2,2006,3
7,1,2,2006,4
8,1,2,2006,4
9,1,2,2006,4
10,1,2,2006,4
11,1,2,2006,4
12,1,2,2006,4
13,1,2,2006,4
14,1,2,2006,4
15,1,2,2006,4
16,1,2,2006,4
17,1,2,2006,4
18,1,2,2006,4
19,1,2,2006,5
20,1,2,2006,5
21,1,2,2006,5
22,1,2,2006,4
23,1,2,2006,4
0,1,3,2006,3
1,1,1,2006,2
2,1,1,2006,2
3,1,1,2006,2
4,1,1,2006,2
5,1,1,2006,2
6,1,1,2006,3
7,1,1,2006,4
8,1,1,2006,4
9,1,1,2006,4
10,1,1,2006,4
11,1,1,2006,4
12,1,1,2006,4
13,1,1,2006,3
14,1,1,2006,3
15,1,1,2006,3
16,1,1,2006,3
17,1,1,2006,3
18,1,1,2006,4
19,1,1,2006,4
20,1,1,2006,4
21,1,1,2006,4
22,1,1,2006,4
23,1,1,2006,3
0,1,2,2006,3
1,1,0,2006,2
2,1,0,2006,2
3,1,0,2006,2
4,1,0,2006,2
5,1,0,2006,2
6,1,0,2006,2
7,1,0,2006,3
8,1,0,2006,4
9,1,0,2006,4
10,1,0,2006,4
11,1,0,2006,4
12,1,0,2006,4
13,1,0,2006,3
14,1,0,2006,3
15,1,0,2006,3
16,1,0,2006,3
17,1,0,2006,3
18,1,0,2006,3
19,1,0,2006,4
20,1,0,2006,4
21,1,0,2006,4
22,1,0,2006,4
23,1,0,2006,3
0,1,1,2006,3
1,1,6,2006,2
2,1,6,2006,2
3,1,6,2006,2
4,1,6,2006,2
5,1,6,2006,2
6,1,6,2006,2
7,1,6,2006,2
8,1,6,2006,2
9,1,6,2006,3
10,1,6,2006,3
11,1,6,2006,3
12,1,6,2006,3
13,1,6,2006,2
14,1,6,2006,2
15,1,6,2006,2
16,1,6,2006,3
17,1,6,2006,3
18,1,6,2006,3
19,1,6,2006,3
20,1,6,2006,3
21,1,6,2006,3
22,1,6,2006,3
23,1,6,2006,3
0,1,0,2006,2
1,1,5,2006,2
2,1,5,2006,1
3,1,5,2006,1
4,1,5,2006,1
5,1,5,2006,1
6,1,5,2006,1
7,1,5,2006,2
8,1,5,2006,2
9,1,5,2006,2
10,1,5,2006,3
11,1,5,2006,3
12,1,5,2006,3
13,1,5,2006,2
14,1,5,2006,2
15,1,5,2006,2
16,1,5,2006,2
17,1,5,2006,2
18,1,5,2006,2
19,1,5,2006,3
20,1,5,2006,3
21,1,5,2006,3
22,1,5,2006,3
23,1,5,2006,2
0,1,6,2006,2
1,1,4,2006,2
2,1,4,2006,2
3,1,4,2006,2
4,1,4,2006,2
5,1,4,2006,2
6,1,4,2006,2
7,1,4,2006,3
8,1,4,2006,4
9,1,4,2006,3
10,1,4,2006,3
11,1,4,2006,3
12,1,4,2006,3
13,1,4,2006,3
14,1,4,2006,3
15,1,4,2006,3
16,1,4,2006,2
17,1,4,2006,2
18,1,4,2006,3
19,1,4,2006,3
20,1,4,2006,3
21,1,4,2006,3
22,1,4,2006,3
23,1,4,2006,2
0,1,5,2006,2
1,1,3,2006,3
2,1,3,2006,3
3,1,3,2006,3
4,1,3,2006,3
5,1,3,2006,3
6,1,3,2006,3
7,1,3,2006,4
8,1,3,2006,5
9,1,3,2006,4
10,1,3,2006,4
11,1,3,2006,4
12,1,3,2006,4
13,1,3,2006,3
14,1,3,2006,3
15,1,3,2006,3
16,1,3,2006,3
17,1,3,2006,3
18,1,3,2006,3
19,1,3,2006,3
20,1,3,2006,4
21,1,3,2006,4
22,1,3,2006,3
23,1,3,2006,3
0,1,4,2006,2
1,1,2,2006,2
2,1,2,2006,2
3,1,2,2006,2
4,1,2,2006,2
5,1,2,2006,2
6,1,2,2006,3
7,1,2,2006,4
8,1,2,2006,4
9,1,2,2006,4
10,1,2,2006,4
11,1,2,2006,4
